id,transaction_id,account_id,amount,date,description,category,merchant_name,merchant_typ,user_modified,user_modified_fields,date_temp
2163,txn_p9pu5flnq9aferpfv4007,acc_p9opotuud3tio7hht4000,5.41,2020-12-24,"Mcdonald''s F27549 Raleigh Nc",dining,"MCDONALD'S",organization,,,
2164,txn_p9pu5flnq9aferpfv4008,acc_p9opotuud3tio7hht4000,21.11,2020-12-24,"Sushi O Raleigh Nc",general,"SUSHI O",organization,,,
2165,txn_p9pu5flnq9aferpfv4009,acc_p9opotuud3tio7hht4000,3.1,2020-12-23,"Bp#8597759han-dee Hqps Raleigh Nc",fuel,BP,organization,,,
2166,txn_p9pu5flnq9aferpfv400a,acc_p9opotuud3tio7hht4000,5.4,2020-12-23,"Mcdonald''s F27549 Raleigh Nc",dining,"MCDONALD'S",organization,,,
2167,txn_p9pu5flnq9aferpfv400b,acc_p9opotuud3tio7hht4000,2.99,2020-12-23,"Fuel Stop Raleigh Nc",general,"FUEL STOP",organization,,,
2168,txn_p9pu5flnq9aferpfv400c,acc_p9opotuud3tio7hht4000,4.12,2020-12-23,"#4 Wake County Abc Boa Raleigh Nc",general,"4 WAKE COUNTY",organization,,,
2169,txn_p9pu5flnq9aferpfv400d,acc_p9opotuud3tio7hht4000,34.32,2020-12-23,"Sheetz 634 00006346 Raleigh Nc",dining,SHEETZ,organization,,,
2170,txn_p9pu5flnq9aferpfv400e,acc_p9opotuud3tio7hht4000,4.16,2020-12-23,"Sheetz 634 00006346 Raleigh Nc",dining,SHEETZ,organization,,,
2171,txn_p9pu5floa9aferpfv4000,acc_p9opotuud3tio7hht4000,7.77,2020-12-23,"Speedway 06986 3912 We Raleigh Nc",groceries,SPEEDWAY,organization,,,
2172,txn_p9pu5floa9aferpfv4001,acc_p9opotuud3tio7hht4000,6.41,2020-12-23,"Peace Street Market Raleigh Nc",general,"PEACE STREET MARKET",organization,,,
2173,txn_p9pu5floa9aferpfv4002,acc_p9opotuud3tio7hht4000,11.4,2020-12-23,"Exxonmobil 47783790 Cary Nc",fuel,EXXONMOBIL,organization,,,
2174,txn_p9pu5floa9aferpfv4003,acc_p9opotuud3tio7hht4000,5.09,2020-12-23,"Exxonmobil 47783790 Cary Nc",fuel,EXXONMOBIL,organization,,,
2175,txn_p9pu5floa9aferpfv4004,acc_p9opotuud3tio7hht4000,4.48,2020-12-23,"Exxonmobil 47783790 Cary Nc",fuel,EXXONMOBIL,organization,,,
2176,txn_p9pu5floa9aferpfv4005,acc_p9opotuud3tio7hht4000,8.64,2020-12-23,"Mcdonald''s F27548 Cary Nc",dining,"MCDONALD'S",organization,,,
2177,txn_p9pu5floa9aferpfv4006,acc_p9opotuud3tio7hht4000,9.0,2020-12-22,"Firehouse Subs 0178 Qs Raleigh Nc",dining,"FIREHOUSE SUBS",organization,,,
2178,txn_p9pu5floa9aferpfv4007,acc_p9opotuud3tio7hht4000,0.61,2020-12-22,"Harris Teeter #304 Raleigh Nc",general,"HARRIS TEETER",organization,,,
2179,txn_p9pu5floa9aferpfv4008,acc_p9opotuud3tio7hht4000,3.07,2020-12-22,"Harris Teeter #0021 Raleigh Nc",general,"HARRIS TEETER",organization,,,
2180,txn_p9pu5floa9aferpfv4009,acc_p9opotuud3tio7hht4000,6.35,2020-12-21,"Harris Teeter #0021 Raleigh Nc",general,"HARRIS TEETER",organization,,,
2181,txn_p9pu5floa9aferpfv400a,acc_p9opotuud3tio7hht4000,-487.49,2020-12-16,"Payment Thank You",Unknown,Unknown,Unknown,,,
2182,txn_p9pu5floa9aferpfv400b,acc_p9opotuud3tio7hht4000,-40.0,2020-12-14,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2183,txn_p9pu5floa9aferpfv400c,acc_p9opotuud3tio7hht4000,9.91,2020-11-27,"Harris Teeter #0021 Raleigh Nc",general,"HARRIS TEETER",organization,,,
2184,txn_p9pu5floq9aferpfv4000,acc_p9opotuud3tio7hht4000,14.39,2020-11-27,"Sheetz 0659 00006593 Holly Springs Nc",dining,SHEETZ,organization,,,
2185,txn_p9pu5floq9aferpfv4001,acc_p9opotuud3tio7hht4000,0.0,2020-11-27,"Annual Membership Fee",Unknown,Unknown,Unknown,,,
2186,txn_p9pu5floq9aferpfv4002,acc_p9opotuud3tio7hht4000,3.21,2020-11-24,"Harris Teeter #312 Holly Springs Nc",general,"HARRIS TEETER",organization,,,
2187,txn_p9pu5floq9aferpfv4003,acc_p9opotuud3tio7hht4000,-34.03,2020-11-16,"Payment Thank You",Unknown,Unknown,Unknown,,,
2188,txn_p9pu5floq9aferpfv4004,acc_p9opotuud3tio7hht4000,27.22,2020-11-16,"Dp Dough Raleigh Nc Raleigh Nc",general,"DP DOUGH",organization,,,
2189,txn_p9pu5floq9aferpfv4005,acc_p9opotuud3tio7hht4000,18.64,2020-11-16,"Harris Teeter #0021 Raleigh Nc",general,"HARRIS TEETER",organization,,,
2190,txn_p9pu5floq9aferpfv4006,acc_p9opotuud3tio7hht4000,15.24,2020-11-16,"Sheetz 0659 00006593 Holly Springs Nc",dining,SHEETZ,organization,,,
2191,txn_p9pu5floq9aferpfv4007,acc_p9opotuud3tio7hht4000,9.06,2020-11-16,"Sheetz 0300 00003004 Roanoke Va",dining,SHEETZ,organization,,,
2192,txn_p9pu5floq9aferpfv4008,acc_p9opotuud3tio7hht4000,5.72,2020-11-16,"7-eleven 35044 Salem Va",groceries,"7 ELEVEN",organization,,,
2193,txn_p9pu5floq9aferpfv4009,acc_p9opotuud3tio7hht4000,32.14,2020-11-12,"Tst* Dram & Draught - Raleigh Nc",general,"DRAM & DRAUGHT",organization,,,
2194,txn_p9pu5floq9aferpfv400a,acc_p9opotuud3tio7hht4000,9.9,2020-11-12,"Cafe X-press Llc Salem Va",general,"CAFE X PRESS",organization,,,
2195,txn_p9pu5floq9aferpfv400b,acc_p9opotuud3tio7hht4000,11.56,2020-11-12,"Wendys #6325 Raleigh Nc",dining,"WENDY'S",organization,,,
2196,txn_p9pu5flpa9aferpfv4000,acc_p9opotuud3tio7hht4000,67.7,2020-11-12,"Sushi O Raleigh Nc",general,"SUSHI O",organization,,,
2197,txn_p9pu5flpa9aferpfv4001,acc_p9opotuud3tio7hht4000,10.91,2020-11-12,"H & K Petroleum Raleigh Nc",general,"H & K PETROLEUM",organization,,,
2198,txn_p9pu5flpa9aferpfv4002,acc_p9opotuud3tio7hht4000,3.1,2020-11-12,"Shell Oil 57544363104 Raleigh Nc",fuel,SHELL,organization,,,
2199,txn_p9pu5flpa9aferpfv4003,acc_p9opotuud3tio7hht4000,41.04,2020-11-10,"The Flying Saucer Raleigh Nc",general,"THE FLYING SAUCER",organization,,,
2200,txn_p9pu5flpa9aferpfv4004,acc_p9opotuud3tio7hht4000,17.48,2020-11-09,"The Flying Saucer Raleigh Nc",general,"THE FLYING SAUCER",organization,,,
2201,txn_p9pu5flpa9aferpfv4005,acc_p9opotuud3tio7hht4000,15.14,2020-11-09,"Sq *heirloom Brewshop Raleigh Nc",general,"HEIRLOOM BREWSHOP",organization,,,
2202,txn_p9pu5flpa9aferpfv4006,acc_p9opotuud3tio7hht4000,49.99,2020-11-09,"Spectrum 855-707-7328 Nc",utilities,SPECTRUM,organization,,,
2203,txn_p9pu5flpa9aferpfv4007,acc_p9opotuud3tio7hht4000,15.13,2020-11-09,"Anise Pho Llc Raleigh Nc",general,"ANISE PHO",organization,,,
2204,txn_p9pu5flpa9aferpfv4008,acc_p9opotuud3tio7hht4000,11.34,2020-11-09,"Harris Teeter #0021 Raleigh Nc",general,"HARRIS TEETER",organization,,,
2205,txn_p9pu5flpa9aferpfv4009,acc_p9opotuud3tio7hht4000,38.93,2020-11-09,"Speedway 06986 3912 We Raleigh Nc",groceries,SPEEDWAY,organization,,,
2206,txn_p9pu5flpa9aferpfv400a,acc_p9opotuud3tio7hht4000,3.84,2020-11-09,"Speedway 06986 3912 We Raleigh Nc",groceries,SPEEDWAY,organization,,,
2207,txn_p9pu5flpa9aferpfv400b,acc_p9opotuud3tio7hht4000,17.5,2020-11-09,"Mcdonald''s F2510 Raleigh Nc",dining,"MCDONALD'S",organization,,,
2208,txn_p9pu5flpa9aferpfv400c,acc_p9opotuud3tio7hht4000,11.18,2020-11-09,"Lucky Tree Raleigh Nc",general,"LUCKY TREE",organization,,,
2209,txn_p9pu5flpa9aferpfv400d,acc_p9opotuud3tio7hht4000,27.22,2020-11-04,"Dp Dough Raleigh Nc Raleigh Nc",general,"DP DOUGH",organization,,,
2210,txn_p9pu5flpq9aferpfv4000,acc_p9opotuud3tio7hht4000,17.96,2020-10-28,"Insomnia Cookies Raleigh Nc",general,"INSOMNIA COOKIES",organization,,,
2211,txn_p9pu5flpq9aferpfv4001,acc_p9opotuud3tio7hht4000,-181.15,2020-10-27,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2212,txn_p9pu5flpq9aferpfv4002,acc_p9opotuud3tio7hht4000,16.07,2020-10-27,"Insomnia Cookies Raleigh Nc",general,"INSOMNIA COOKIES",organization,,,
2213,txn_p9pu5flpq9aferpfv4003,acc_p9opotuud3tio7hht4000,28.13,2020-10-26,"Dp Dough Raleigh Nc Raleigh Nc",general,"DP DOUGH",organization,,,
2214,txn_p9pu5flpq9aferpfv4004,acc_p9opotuud3tio7hht4000,37.97,2020-10-23,"Hotelscom9202474370518 Hotels.com Wa",accommodation,HOTELS.COM,organization,,,
2215,txn_p9pu5flpq9aferpfv4005,acc_p9opotuud3tio7hht4000,87.83,2020-10-23,"Red Ginger Asheville Nc",general,"RED GINGER",organization,,,
2216,txn_p9pu5flpq9aferpfv4006,acc_p9opotuud3tio7hht4000,27.22,2020-10-23,"Dp Dough Raleigh Nc Raleigh Nc",general,"DP DOUGH",organization,,,
2217,txn_p9pu5flpq9aferpfv4007,acc_p9opotuud3tio7hht4000,-21.23,2020-09-22,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2218,txn_p9pu5flpq9aferpfv4008,acc_p9opotuud3tio7hht4000,2.0,2020-08-27,"Minimum Interest Charge Fee",Unknown,Unknown,Unknown,,,
2219,txn_p9pu5flpq9aferpfv4009,acc_p9opotuud3tio7hht4000,6.41,2020-08-24,"Late Fee - Payment Due On 08/24",Unknown,Unknown,Unknown,,,
2220,txn_p9pu5flpq9aferpfv400a,acc_p9opotuud3tio7hht4000,6.41,2020-07-29,"Hlu*hulu 1055523187645 Hulu.com/bill Ca",entertainment,HULU,organization,,,
2221,txn_p9pu5flpq9aferpfv400b,acc_p9opotuud3tio7hht4000,6.41,2020-06-29,"Hlu*hulu 1055523187064 Hulu.com/bill Ca",entertainment,HULU,organization,,,
2222,txn_p9pu5flpq9aferpfv400c,acc_p9opotuud3tio7hht4000,-297.63,2020-06-10,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2223,txn_p9pu5flpq9aferpfv400d,acc_p9opotuud3tio7hht4000,24.77,2020-06-01,"Tea Fusion Cafe Llc Charlotte Nc",general,"TEA FUSION CAFE",organization,,,
2224,txn_p9pu5flpq9aferpfv400e,acc_p9opotuud3tio7hht4000,7.92,2020-06-01,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2225,txn_p9pu5flpq9aferpfv400f,acc_p9opotuud3tio7hht4000,51.77,2020-06-01,"Tst* Heist Brewery Charlotte Nc",general,"HEIST BREWERY",organization,,,
2226,txn_p9pu5flpq9aferpfv400g,acc_p9opotuud3tio7hht4000,14.95,2020-06-01,"The Hobbyist Charlotte Nc",general,"THE HOBBYIST",organization,,,
2227,txn_p9pu5flqa9aferpfv4000,acc_p9opotuud3tio7hht4000,15.21,2020-06-01,"Bp#6974760express Sqps Charlotte Nc",fuel,BP,organization,,,
2228,txn_p9pu5flqa9aferpfv4001,acc_p9opotuud3tio7hht4000,72.63,2020-06-01,"The Home Depot #3603 Charlotte Nc",home,"HOME DEPOT",organization,,,
2229,txn_p9pu5flqa9aferpfv4002,acc_p9opotuud3tio7hht4000,29.36,2020-06-01,"Qt 1016 Charlotte Nc",fuel,"QUIK TRIP",organization,,,
2230,txn_p9pu5flqa9aferpfv4003,acc_p9opotuud3tio7hht4000,28.08,2020-06-01,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2231,txn_p9pu5flqa9aferpfv4004,acc_p9opotuud3tio7hht4000,35.99,2020-06-01,"Distrokid.com 4153666101 Ny",general,DISTROKID,organization,,,
2232,txn_p9pu5flqa9aferpfv4005,acc_p9opotuud3tio7hht4000,2.88,2020-06-01,"Bp#1828870asheboro Qps Asheboro Nc",fuel,BP,organization,,,
2233,txn_p9pu5flqa9aferpfv4006,acc_p9opotuud3tio7hht4000,2.45,2020-06-01,"Marathon Petro108423 Richfield Nc",sport,MARATHON,organization,,,
2234,txn_p9pu5flqa9aferpfv4007,acc_p9opotuud3tio7hht4000,6.41,2020-05-29,"Hlu*hulu 1055523188059 Hulu.com/bill Ca",entertainment,HULU,organization,,,
2235,txn_p9pu5flqa9aferpfv4008,acc_p9opotuud3tio7hht4000,5.21,2020-05-22,"Qt 602 St Charles Mo",fuel,"QUIK TRIP",organization,,,
2236,txn_p9pu5flqa9aferpfv4009,acc_p9opotuud3tio7hht4000,-466.81,2020-05-21,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2237,txn_p9pu5flqa9aferpfv400a,acc_p9opotuud3tio7hht4000,8.1,2020-05-19,"Qt 1031 Harrisburg Nc",fuel,"QUIK TRIP",organization,,,
2238,txn_p9pu5flqa9aferpfv400b,acc_p9opotuud3tio7hht4000,29.5,2020-05-19,"Marathon Petro108423 Richfield Nc",sport,MARATHON,organization,,,
2239,txn_p9pu5flqq9aferpfv4000,acc_p9opotuud3tio7hht4000,18.09,2020-05-18,"Sunflour Baking Compan Harrisburg Nc",general,"SUNFLOUR BAKING",organization,,,
2240,txn_p9pu5flqq9aferpfv4001,acc_p9opotuud3tio7hht4000,5.43,2020-05-18,"Circle K # 23192 Siler City Nc",groceries,"CIRCLE K",organization,,,
2241,txn_p9pu5flqq9aferpfv4002,acc_p9opotuud3tio7hht4000,22.7,2020-05-18,"Hungry Howies 610 Charlotte Nc",general,"HUNGRY HOWIES",organization,,,
2242,txn_p9pu5flqq9aferpfv4003,acc_p9opotuud3tio7hht4000,11.78,2020-05-18,"The Home Depot #3603 Charlotte Nc",home,"HOME DEPOT",organization,,,
2243,txn_p9pu5flqq9aferpfv4004,acc_p9opotuud3tio7hht4000,11.02,2020-05-18,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2244,txn_p9pu5flqq9aferpfv4005,acc_p9opotuud3tio7hht4000,10.65,2020-05-18,"Mecklenburg Abc #18 Charlotte Nc",general,MECKLENBURG,organization,,,
2245,txn_p9pu5flqq9aferpfv4006,acc_p9opotuud3tio7hht4000,30.72,2020-05-18,"Target 00010819 Charlotte Nc",office,TARGET,organization,,,
2246,txn_p9pu5flqq9aferpfv4007,acc_p9opotuud3tio7hht4000,2.03,2020-05-18,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2247,txn_p9pu5flqq9aferpfv4008,acc_p9opotuud3tio7hht4000,19.93,2020-05-18,"Sunflour Baking Compan Harrisburg Nc",general,"SUNFLOUR BAKING",organization,,,
2248,txn_p9pu5flqq9aferpfv4009,acc_p9opotuud3tio7hht4000,17.14,2020-05-18,"7-eleven 35589 Charlotte Nc",groceries,"7 ELEVEN",organization,,,
2249,txn_p9pu5flqq9aferpfv400a,acc_p9opotuud3tio7hht4000,14.75,2020-05-15,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2250,txn_p9pu5flqq9aferpfv400b,acc_p9opotuud3tio7hht4000,13.03,2020-05-15,"Sunflour Baking Compan Harrisburg Nc",general,"SUNFLOUR BAKING",organization,,,
2251,txn_p9pu5flra9aferpfv4000,acc_p9opotuud3tio7hht4000,21.44,2020-05-14,"Highlife''s Charlotte Nc",general,"HIGHLIFE S",organization,,,
2252,txn_p9pu5flra9aferpfv4001,acc_p9opotuud3tio7hht4000,23.73,2020-05-14,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2253,txn_p9pu5flra9aferpfv4002,acc_p9opotuud3tio7hht4000,5.09,2020-05-14,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2254,txn_p9pu5flra9aferpfv4003,acc_p9opotuud3tio7hht4000,11.79,2020-05-14,"Bp#6974760express Sqps Charlotte Nc",fuel,BP,organization,,,
2255,txn_p9pu5flra9aferpfv4004,acc_p9opotuud3tio7hht4000,13.93,2020-05-14,"7-eleven 35548 Charlotte Nc",groceries,"7 ELEVEN",organization,,,
2256,txn_p9pu5flra9aferpfv4005,acc_p9opotuud3tio7hht4000,4.28,2020-05-13,"Highlife''s Charlotte Nc",general,"HIGHLIFE S",organization,,,
2257,txn_p9pu5flra9aferpfv4006,acc_p9opotuud3tio7hht4000,10.0,2020-05-13,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2258,txn_p9pu5flra9aferpfv4007,acc_p9opotuud3tio7hht4000,18.32,2020-05-13,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2259,txn_p9pu5flra9aferpfv4008,acc_p9opotuud3tio7hht4000,15.68,2020-05-13,"Target 00010819 Charlotte Nc",office,TARGET,organization,,,
2260,txn_p9pu5flra9aferpfv4009,acc_p9opotuud3tio7hht4000,9.59,2020-05-13,"Taco Bell 036002 Siler City Nc",dining,"TACO BELL",organization,,,
2261,txn_p9pu5flra9aferpfv400a,acc_p9opotuud3tio7hht4000,22.03,2020-05-12,"Exxonmobil 48264006 Asheboro Nc",fuel,EXXONMOBIL,organization,,,
2262,txn_p9pu5flra9aferpfv400b,acc_p9opotuud3tio7hht4000,21.74,2020-05-12,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2263,txn_p9pu5flra9aferpfv400c,acc_p9opotuud3tio7hht4000,26.95,2020-05-12,"Mojang Stockholm Swe",general,MOJANG,organization,,,
2264,txn_p9pu5flra9aferpfv400d,acc_p9opotuud3tio7hht4000,-9.31,2020-04-23,"Prov Fr Cr Harris Teeter #0258 # 2964",general,"HARRIS TEETER",organization,,,
2265,txn_p9pu5flra9aferpfv400e,acc_p9opotuud3tio7hht4000,-1.56,2020-04-23,"Prov Fr Cr Harris Teeter #0258 # 3046",general,"HARRIS TEETER",organization,,,
2266,txn_p9pu5flrq9aferpfv4000,acc_p9opotuud3tio7hht4000,-13.35,2020-04-23,"Prov Fr Cr Harris Teeter #92 # 3129",general,"HARRIS TEETER",organization,,,
2267,txn_p9pu5flrq9aferpfv4001,acc_p9opotuud3tio7hht4000,-9.89,2020-04-23,"Prov Fr Cr Harris Teeter #92 # 3202",general,"HARRIS TEETER",organization,,,
2268,txn_p9pu5flrq9aferpfv4002,acc_p9opotuud3tio7hht4000,-17.36,2020-04-23,"Prov Fr Cr Harris Teeter #0258 # 8366",general,"HARRIS TEETER",organization,,,
2269,txn_p9pu5flrq9aferpfv4003,acc_p9opotuud3tio7hht4000,-3.05,2020-04-23,"Prov Fr Cr Harris Teeter #0258 # 9608",general,"HARRIS TEETER",organization,,,
2270,txn_p9pu5flrq9aferpfv4004,acc_p9opotuud3tio7hht4000,0.0,2020-04-23,"Charge Off",Unknown,Unknown,Unknown,,,
2271,txn_p9pu5flrq9aferpfv4005,acc_p9opotuud3tio7hht4000,6.41,2020-04-20,"Hlu*hulu 1055523180492 Hulu.com/bill Ca",entertainment,HULU,organization,,,
2272,txn_p9pu5flrq9aferpfv4006,acc_p9opotuud3tio7hht4000,3.05,2020-04-20,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2273,txn_p9pu5flrq9aferpfv4007,acc_p9opotuud3tio7hht4000,17.36,2020-04-20,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2274,txn_p9pu5flrq9aferpfv4008,acc_p9opotuud3tio7hht4000,9.89,2020-04-17,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2275,txn_p9pu5flrq9aferpfv4009,acc_p9opotuud3tio7hht4000,13.35,2020-04-17,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2276,txn_p9pu5flrq9aferpfv400a,acc_p9opotuud3tio7hht4000,1.56,2020-04-17,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2277,txn_p9pu5flsa9aferpfv4000,acc_p9opotuud3tio7hht4000,9.31,2020-04-17,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2278,txn_p9pu5flsa9aferpfv4001,acc_p9opotuud3tio7hht4000,20.46,2020-04-16,"Harris Teeter #0311 Holly Springs Nc",general,"HARRIS TEETER",organization,,,
2279,txn_p9pu5flsa9aferpfv4002,acc_p9opotuud3tio7hht4000,20.5,2020-04-16,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2280,txn_p9pu5flsa9aferpfv4003,acc_p9opotuud3tio7hht4000,-530.45,2020-04-08,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2281,txn_p9pu5flsa9aferpfv4004,acc_p9opotuud3tio7hht4000,8.8,2020-03-27,"Interest Charge On Purchases",Unknown,Unknown,Unknown,,,
2282,txn_p9pu5flsa9aferpfv4005,acc_p9opotuud3tio7hht4000,40.0,2020-03-24,"Late Fee - Payment Due On 03/24",Unknown,Unknown,Unknown,,,
2283,txn_p9pu5flsa9aferpfv4006,acc_p9opotuud3tio7hht4000,9.6,2020-02-26,"Interest Charge On Purchases",Unknown,Unknown,Unknown,,,
2284,txn_p9pu5flsa9aferpfv4007,acc_p9opotuud3tio7hht4000,22.05,2020-02-24,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2285,txn_p9pu5flsa9aferpfv4008,acc_p9opotuud3tio7hht4000,-58.98,2020-02-19,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2286,txn_p9pu5flsa9aferpfv4009,acc_p9opotuud3tio7hht4000,9.84,2020-01-27,"Interest Charge On Purchases",Unknown,Unknown,Unknown,,,
2287,txn_p9pu5flsa9aferpfv400a,acc_p9opotuud3tio7hht4000,13.23,2020-01-16,"Harris Teeter #0258 Charlotte Nc",general,"HARRIS TEETER",organization,,,
2288,txn_p9pu5flsa9aferpfv400b,acc_p9opotuud3tio7hht4000,12.85,2020-01-13,"Trader Joe''s #743 Qps Charlotte Nc",shopping,"TRADER JOE'S",organization,,,
2289,txn_p9pu5flsa9aferpfv400c,acc_p9opotuud3tio7hht4000,5.52,2020-01-13,"Bp#6462642times #44qps Charlotte Nc",fuel,BP,organization,,,
2290,txn_p9pu5flsa9aferpfv400d,acc_p9opotuud3tio7hht4000,7.58,2020-01-13,"Sq *sq *undercurrent C Charlotte Nc",general,UNDERCURRENT,organization,,,
2291,txn_p9pu5flsq9aferpfv4000,acc_p9opotuud3tio7hht4000,-50.0,2020-01-06,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2292,txn_p9pu5flsq9aferpfv4001,acc_p9opotuud3tio7hht4000,4.58,2019-12-30,"7-eleven 35588 Charlotte Nc",groceries,"7 ELEVEN",organization,,,
2293,txn_p9pu5flsq9aferpfv4002,acc_p9opotuud3tio7hht4000,35.34,2019-12-27,"Murphy Express 8563 Siler City Nc",fuel,"MURPHY EXPRESS",organization,,,
2294,txn_p9pu5flsq9aferpfv4003,acc_p9opotuud3tio7hht4000,2.98,2019-12-27,"Murphy Express 8563 Siler City Nc",fuel,"MURPHY EXPRESS",organization,,,
2295,txn_p9pu5flsq9aferpfv4004,acc_p9opotuud3tio7hht4000,9.39,2019-12-27,"Interest Charge On Purchases",Unknown,Unknown,Unknown,,,
2296,txn_p9pu5flsq9aferpfv4005,acc_p9opotuud3tio7hht4000,10.59,2019-12-24,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2297,txn_p9pu5flsq9aferpfv4006,acc_p9opotuud3tio7hht4000,22.81,2019-12-19,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2298,txn_p9pu5flsq9aferpfv4007,acc_p9opotuud3tio7hht4000,4.93,2019-12-16,"Exxonmobil 47894183 Charlotte Nc",fuel,EXXONMOBIL,organization,,,
2299,txn_p9pu5flsq9aferpfv4008,acc_p9opotuud3tio7hht4000,7.89,2019-12-16,"Wendys 42 Charlotte Nc",dining,"WENDY'S",organization,,,
2300,txn_p9pu5flsq9aferpfv4009,acc_p9opotuud3tio7hht4000,-75.0,2019-12-16,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2301,txn_p9pu5flsq9aferpfv400a,acc_p9opotuud3tio7hht4000,-30.0,2019-12-10,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2302,txn_p9pu5flsq9aferpfv400b,acc_p9opotuud3tio7hht4000,9.23,2019-11-27,"Interest Charge On Purchases",Unknown,Unknown,Unknown,,,
2303,txn_p9pu5flta9aferpfv4000,acc_p9opotuud3tio7hht4000,0.0,2019-11-27,"Annual Membership Fee",Unknown,Unknown,Unknown,,,
2304,txn_p9pu5flta9aferpfv4001,acc_p9opotuud3tio7hht4000,-20.0,2019-11-26,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
2305,txn_p9pu5flta9aferpfv4002,acc_p9opotuud3tio7hht4000,27.0,2019-11-25,"Late Fee - Payment Due On 11/24",Unknown,Unknown,Unknown,,,
2306,txn_p9pu5flta9aferpfv4003,acc_p9opotuud3tio7hht4000,19.06,2019-11-05,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2307,txn_p9pu5flta9aferpfv4004,acc_p9opotuud3tio7hht4000,13.63,2019-11-04,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2308,txn_p9pu5flta9aferpfv4005,acc_p9opotuud3tio7hht4000,1.07,2019-11-04,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2309,txn_p9pu5flta9aferpfv4006,acc_p9opotuud3tio7hht4000,15.34,2019-11-04,"Harris Teeter #92 Harrisburg Nc",general,"HARRIS TEETER",organization,,,
2310,txn_pae4eems4jla2jlgim000,acc_p9ous8nrr0lo22s7um000,-250.0,2025-02-24,"CARDMEMBER SERV WEB PYMT ***********7205 WEB ID: 5911111111",Unknown,Unknown,Unknown,,,
2311,txn_paaiemgmnadtgpa80s000,acc_p9ous8nrr0lo22s7um000,250.0,2025-02-21,"FRESENIUS MEDICA DIR DEP PPD ID: 1042832065",general,"FRESENIUS MEDICA",organization,,,
2312,txn_pa24d7fuv6qcrjekl4000,acc_p9ous8nrr0lo22s7um000,-300.0,2025-02-14,"DISCOVER E-PAYMENT 6981 WEB ID: 2510020270",service,DISCOVER,organization,,,
2313,txn_p9pffcupq9aferpfv4000,acc_p9ous8nrr0lo22s7um000,250.0,2025-02-07,"FRESENIUS MEDICA DIR DEP PPD ID: 1042832065",general,"FRESENIUS MEDICA",organization,,,
2314,txn_p9pffcupq9aferpfv4001,acc_p9ous8nrr0lo22s7um000,-200.0,2025-02-05,"Online Realtime Transfer to Capital One Checking 6004 transaction#: 23626455807 reference#: 9626455807RX 02/05",service,"CAPITAL ONE",organization,,,
2315,txn_p9pffcupq9aferpfv4002,acc_p9ous8nrr0lo22s7um000,250.0,2025-01-24,"FRESENIUS MEDICA DIR DEP PPD ID: 1042832065",general,"FRESENIUS MEDICA",organization,,,
2316,txn_p9pffcupq9aferpfv4003,acc_p9ous8nrr0lo22s7um000,-500.0,2025-01-17,"Zelle payment to Brayden Chaffee JPM99av7bwnm",general,"BRAYDEN CHAFFEE",person,,,
